epoch,lr-Adam,step,train/loss_epoch,train/loss_step,val/accuracy,val/f1,val/loss,val/precision,val/recall
,1.9516931887905568e-05,1282499,,,,,,,
3,,1282499,,9.522194159217179e-05,,,,,
,1.9518093856921907e-05,1282599,,,,,,,
3,,1282599,,0.0001613118074601516,,,,,
,1.951925591333275e-05,1282699,,,,,,,
3,,1282699,,0.002466335194185376,,,,,
,1.9520418057137386e-05,1282799,,,,,,,
3,,1282799,,6.381090497598052e-05,,,,,
,1.9521580288335062e-05,1282899,,,,,,,
3,,1282899,,0.0002737639588303864,,,,,
,1.952274260692507e-05,1282999,,,,,,,
3,,1282999,,0.00025941006606444716,,,,,
,1.95239050129066e-05,1283099,,,,,,,
3,,1283099,,0.0002425504062557593,,,,,
,1.952506750627894e-05,1283199,,,,,,,
3,,1283199,,0.000313391734380275,,,,,
,1.9526230087041395e-05,1283299,,,,,,,
3,,1283299,,0.00021087627101223916,,,,,
,1.9527392755193092e-05,1283399,,,,,,,
3,,1283399,,0.0003529811219777912,,,,,
,1.952855551073338e-05,1283499,,,,,,,
3,,1283499,,7.524387910962105e-05,,,,,
,1.9529718353661503e-05,1283599,,,,,,,
3,,1283599,,0.00026919800438918173,,,,,
,1.9530881283976755e-05,1283699,,,,,,,
3,,1283699,,0.009703298099339008,,,,,
,1.9532044301678268e-05,1283799,,,,,,,
3,,1283799,,0.0016578556969761848,,,,,
,1.95332074067655e-05,1283899,,,,,,,
3,,1283899,,0.00022507138783112168,,,,,
,1.9534370599237475e-05,1283999,,,,,,,
3,,1283999,,0.00013210871838964522,,,,,
,1.9535533879093598e-05,1284099,,,,,,,
3,,1284099,,3.994628059444949e-05,,,,,
,1.9536697246333055e-05,1284199,,,,,,,
3,,1284199,,0.00018465549510437995,,,,,
,1.953786070095514e-05,1284299,,,,,,,
3,,1284299,,0.0003088306693825871,,,,,
,1.9539024242959098e-05,1284399,,,,,,,
3,,1284399,,0.0001934503816301003,,,,,
,1.954018787234422e-05,1284499,,,,,,,
3,,1284499,,0.00015704662655480206,,,,,
,1.9541351589109695e-05,1284599,,,,,,,
3,,1284599,,0.0004753329558297992,,,,,
,1.9542515393254764e-05,1284699,,,,,,,
3,,1284699,,0.002962118946015835,,,,,
,1.9543679284778775e-05,1284799,,,,,,,
3,,1284799,,0.0001242040889337659,,,,,
,1.9544843263680917e-05,1284899,,,,,,,
3,,1284899,,0.00014629645738750696,,,,,
,1.954600732996043e-05,1284999,,,,,,,
3,,1284999,,0.0003795396478381008,,,,,
,1.9547171483616608e-05,1285099,,,,,,,
3,,1285099,,0.00014551528147421777,,,,,
,1.9548335724648748e-05,1285199,,,,,,,
3,,1285199,,0.00013360157026909292,,,,,
,1.9549500053056036e-05,1285299,,,,,,,
3,,1285299,,0.0017532227793708444,,,,,
,1.9550664468837714e-05,1285399,,,,,,,
3,,1285399,,0.002592619741335511,,,,,
,1.9551828971993077e-05,1285499,,,,,,,
3,,1285499,,6.870714423712343e-05,,,,,
,1.9552993562521365e-05,1285599,,,,,,,
3,,1285599,,0.0002571979130152613,,,,,
,1.955415824042182e-05,1285699,,,,,,,
3,,1285699,,0.021235957741737366,,,,,
,1.9555323005693737e-05,1285799,,,,,,,
3,,1285799,,0.0001487118861405179,,,,,
,1.9556487858336303e-05,1285899,,,,,,,
3,,1285899,,0.00046553328866139054,,,,,
,1.9557652798348813e-05,1285999,,,,,,,
3,,1285999,,0.0005925671430304646,,,,,
,1.9558817825730617e-05,1286099,,,,,,,
3,,1286099,,0.0009264430264011025,,,,,
,1.9559982940480793e-05,1286199,,,,,,,
3,,1286199,,0.00037839263677597046,,,,,
,1.9561148142598636e-05,1286299,,,,,,,
3,,1286299,,0.0007256825920194387,,,,,
,1.9562313432083497e-05,1286399,,,,,,,
3,,1286399,,0.0001835110888350755,,,,,
,1.9563478808934615e-05,1286499,,,,,,,
3,,1286499,,0.0015486464835703373,,,,,
,1.9564644273151123e-05,1286599,,,,,,,
3,,1286599,,0.0004264687595423311,,,,,
,1.9565809824732372e-05,1286699,,,,,,,
3,,1286699,,0.0005054790526628494,,,,,
,1.95669754636776e-05,1286799,,,,,,,
3,,1286799,,8.566848555346951e-05,,,,,
,1.9568141189986053e-05,1286899,,,,,,,
3,,1286899,,0.00032190908677875996,,,,,
,1.9569307003656968e-05,1286999,,,,,,,
3,,1286999,,0.00028764436137862504,,,,,
,1.9570472904689696e-05,1287099,,,,,,,
3,,1287099,,0.00014422691310755908,,,,,
,1.957163889308337e-05,1287199,,,,,,,
3,,1287199,,0.00019912947027478367,,,,,
,1.9572804968837228e-05,1287299,,,,,,,
3,,1287299,,0.00010946539987344295,,,,,
,1.9573971131950623e-05,1287399,,,,,,,
3,,1287399,,0.00017526434385217726,,,,,
,1.9575137382422795e-05,1287499,,,,,,,
3,,1287499,,0.0001304108154727146,,,,,
,1.957630372025293e-05,1287599,,,,,,,
3,,1287599,,0.0001932484155986458,,,,,
,1.9577470145440326e-05,1287699,,,,,,,
3,,1287699,,0.0003438548883423209,,,,,
,1.9578636657984275e-05,1287799,,,,,,,
3,,1287799,,0.0008887298172339797,,,,,
,1.957980325788391e-05,1287899,,,,,,,
3,,1287899,,0.0001191214905702509,,,,,
,1.9580969945138583e-05,1287999,,,,,,,
3,,1287999,,0.00025511294370517135,,,,,
,1.9582136719747533e-05,1288099,,,,,,,
3,,1288099,,0.00013825503992848098,,,,,
,1.958330358171e-05,1288199,,,,,,,
3,,1288199,,0.0001142247929237783,,,,,
,1.9584470531025283e-05,1288299,,,,,,,
3,,1288299,,0.008811736479401588,,,,,
,1.9585637567692512e-05,1288399,,,,,,,
3,,1288399,,0.02255951054394245,,,,,
,1.958680469171109e-05,1288499,,,,,,,
3,,1288499,,0.001611206796951592,,,,,
,1.9587971903080206e-05,1288599,,,,,,,
3,,1288599,,0.00011746893869712949,,,,,
,1.9589139201799046e-05,1288699,,,,,,,
3,,1288699,,0.00015077210264280438,,,,,
,1.9590306587866904e-05,1288799,,,,,,,
3,,1288799,,0.030104000121355057,,,,,
,1.959147406128313e-05,1288899,,,,,,,
3,,1288899,,0.006951021961867809,,,,,
,1.959264162204686e-05,1288999,,,,,,,
3,,1288999,,0.00014125212328508496,,,,,
,1.9593809270157384e-05,1289099,,,,,,,
3,,1289099,,0.00024029149790294468,,,,,
,1.9594977005613946e-05,1289199,,,,,,,
3,,1289199,,0.00043758365791291,,,,,
,1.9596144828415787e-05,1289299,,,,,,,
3,,1289299,,0.0009630693821236491,,,,,
,1.9597312738562256e-05,1289399,,,,,,,
3,,1289399,,0.00026852224254980683,,,,,
,1.959848073605243e-05,1289499,,,,,,,
3,,1289499,,0.017054174095392227,,,,,
,1.9599648820885717e-05,1289599,,,,,,,
3,,1289599,,0.00048326136311516166,,,,,
,1.96008169930613e-05,1289699,,,,,,,
3,,1289699,,0.00010807810758706182,,,,,
,1.960198525257842e-05,1289799,,,,,,,
3,,1289799,,0.00016890786355361342,,,,,
,1.9603153599436374e-05,1289899,,,,,,,
3,,1289899,,0.0005003571859560907,,,,,
,1.960432203363435e-05,1289999,,,,,,,
3,,1289999,,0.0015045814216136932,,,,,
,1.9605490555171692e-05,1290099,,,,,,,
3,,1290099,,7.224884757306427e-05,,,,,
,1.9606659164047593e-05,1290199,,,,,,,
3,,1290199,,0.00011217389692319557,,,,,
,1.960782786026129e-05,1290299,,,,,,,
3,,1290299,,0.0016549751162528992,,,,,
,1.960899664381208e-05,1290399,,,,,,,
3,,1290399,,0.00011913407070096582,,,,,
,1.9610165514699152e-05,1290499,,,,,,,
3,,1290499,,0.0001497251505497843,,,,,
,1.961133447292185e-05,1290599,,,,,,,
3,,1290599,,0.00043560221092775464,,,,,
,1.961250351847926e-05,1290699,,,,,,,
3,,1290699,,0.00023417745251208544,,,,,
,1.9613672651370832e-05,1290799,,,,,,,
3,,1290799,,0.00017764326184988022,,,,,
,1.9614841871595703e-05,1290899,,,,,,,
3,,1290899,,9.437522385269403e-05,,,,,
,1.9616011179153167e-05,1290999,,,,,,,
3,,1290999,,0.03205838054418564,,,,,
,1.961718057404252e-05,1291099,,,,,,,
3,,1291099,,0.0006379122496582568,,,,,
,1.9618350056262895e-05,1291199,,,,,,,
3,,1291199,,0.0005161652225069702,,,,,
,1.9619519625813586e-05,1291299,,,,,,,
3,,1291299,,0.008475498296320438,,,,,
,1.962068928269389e-05,1291399,,,,,,,
3,,1291399,,0.00016850308747962117,,,,,
,1.962185902690299e-05,1291499,,,,,,,
3,,1291499,,0.06604830175638199,,,,,
,1.962302885844024e-05,1291599,,,,,,,
3,,1291599,,0.00020046939607709646,,,,,
,1.9624198777304716e-05,1291699,,,,,,,
3,,1291699,,0.00016632190090604126,,,,,
,1.9625368783495877e-05,1291799,,,,,,,
3,,1291799,,0.0014509281609207392,,,,,
,1.9626538877012855e-05,1291899,,,,,,,
3,,1291899,,0.00012185474042780697,,,,,
,1.9627709057854837e-05,1291999,,,,,,,
3,,1291999,,0.07410584390163422,,,,,
,1.962887932602128e-05,1292099,,,,,,,
3,,1292099,,0.00024523952743038535,,,,,
,1.963004968151121e-05,1292199,,,,,,,
3,,1292199,,0.0017013350734487176,,,,,
,1.963122012432403e-05,1292299,,,,,,,
3,,1292299,,0.00010522810043767095,,,,,
,1.9632390654458927e-05,1292399,,,,,,,
3,,1292399,,0.03752634674310684,,,,,
,1.9633561271915196e-05,1292499,,,,,,,
3,,1292499,,0.00024655472952872515,,,,,
,1.9634731976692077e-05,1292599,,,,,,,
3,,1292599,,0.00014818061026744545,,,,,
,1.9635902768788758e-05,1292699,,,,,,,
3,,1292699,,0.00011223824549233541,,,,,
,1.963707364820448e-05,1292799,,,,,,,
3,,1292799,,0.00830755289644003,,,,,
,1.9638244614938593e-05,1292899,,,,,,,
3,,1292899,,0.00019142265955451876,,,,,
,1.9639415668990282e-05,1292999,,,,,,,
3,,1292999,,0.00017328436661045998,,,,,
,1.9640586810358845e-05,1293099,,,,,,,
3,,1293099,,0.007130858022719622,,,,,
,1.964175803904352e-05,1293199,,,,,,,
3,,1293199,,0.00016847721417434514,,,,,
,1.9642929355043442e-05,1293299,,,,,,,
3,,1293299,,0.00022265681764110923,,,,,
,1.9644100758358014e-05,1293399,,,,,,,
3,,1293399,,0.00012038184650009498,,,,,
,1.9645272248986422e-05,1293499,,,,,,,
3,,1293499,,0.00011717432789737359,,,,,
,1.964644382692791e-05,1293599,,,,,,,
3,,1293599,,0.00013732218940276653,,,,,
,1.9647615492181768e-05,1293699,,,,,,,
3,,1293699,,0.0001352309191133827,,,,,
,1.9648787244747187e-05,1293799,,,,,,,
3,,1293799,,0.00378944119438529,,,,,
,1.964995908462346e-05,1293899,,,,,,,
3,,1293899,,9.943064651452005e-05,,,,,
,1.9651131011809886e-05,1293999,,,,,,,
3,,1293999,,5.696451262338087e-05,,,,,
,1.9652303026305594e-05,1294099,,,,,,,
3,,1294099,,7.338740397244692e-05,,,,,
,1.965347512810988e-05,1294199,,,,,,,
3,,1294199,,0.011261284351348877,,,,,
,1.9654647317221986e-05,1294299,,,,,,,
3,,1294299,,0.0001492765877628699,,,,,
,1.9655819593641206e-05,1294399,,,,,,,
3,,1294399,,0.00022875644208397716,,,,,
,1.9656991957366782e-05,1294499,,,,,,,
3,,1294499,,0.0001773087860783562,,,,,
,1.9658164408397954e-05,1294599,,,,,,,
3,,1294599,,0.00016333973326254636,,,,,
,1.965933694673391e-05,1294699,,,,,,,
3,,1294699,,0.00017279389430768788,,,,,
,1.9660509572374e-05,1294799,,,,,,,
3,,1294799,,0.00023120638797990978,,,,,
,1.966168228531741e-05,1294899,,,,,,,
3,,1294899,,0.00023199152201414108,,,,,
,1.966285508556338e-05,1294999,,,,,,,
3,,1294999,,0.0007299453136511147,,,,,
,1.9664027973111207e-05,1295099,,,,,,,
3,,1295099,,0.00010631763871060684,,,,,
,1.966520094796013e-05,1295199,,,,,,,
3,,1295199,,0.0015159519389271736,,,,,
,1.966637401010934e-05,1295299,,,,,,,
3,,1295299,,0.006048721726983786,,,,,
,1.966754715955818e-05,1295399,,,,,,,
3,,1295399,,0.0002615605772007257,,,,,
,1.966872039630579e-05,1295499,,,,,,,
3,,1295499,,0.00015549061936326325,,,,,
,1.9669893720351513e-05,1295599,,,,,,,
3,,1295599,,0.007072868756949902,,,,,
,1.9671067131694594e-05,1295699,,,,,,,
3,,1295699,,0.0003404481685720384,,,,,
,1.967224063033422e-05,1295799,,,,,,,
3,,1295799,,0.00011906182044185698,,,,,
,1.9673414216269628e-05,1295899,,,,,,,
3,,1295899,,0.0001922455703606829,,,,,
,1.967458788950017e-05,1295999,,,,,,,
3,,1295999,,0.0010332516394555569,,,,,
,1.9675761650024982e-05,1296099,,,,,,,
3,,1296099,,0.00023259350564330816,,,,,
,1.967693549784341e-05,1296199,,,,,,,
3,,1296199,,0.000392675690818578,,,,,
,1.967810943295464e-05,1296299,,,,,,,
3,,1296299,,0.00017832271987572312,,,,,
,1.9679283455357913e-05,1296399,,,,,,,
3,,1296399,,0.0008119769627228379,,,,,
,1.9680457565052472e-05,1296499,,,,,,,
3,,1296499,,0.00016282498836517334,,,,,
,1.9681631762037666e-05,1296599,,,,,,,
3,,1296599,,7.108965655788779e-05,,,,,
,1.9682806046312628e-05,1296699,,,,,,,
3,,1296699,,0.00012869898637291044,,,,,
,1.9683980417876652e-05,1296799,,,,,,,
3,,1296799,,0.0001417316379956901,,,,,
,1.968515487672898e-05,1296899,,,,,,,
3,,1296899,,0.051135364919900894,,,,,
,1.9686329422868853e-05,1296999,,,,,,,
3,,1296999,,0.000496892083901912,,,,,
,1.9687504056295512e-05,1297099,,,,,,,
3,,1297099,,0.007332249078899622,,,,,
,1.9688678777008306e-05,1297199,,,,,,,
3,,1297199,,0.001275554415769875,,,,,
,1.9689853585006314e-05,1297299,,,,,,,
3,,1297299,,0.0001500203798059374,,,,,
,1.9691028480288886e-05,1297399,,,,,,,
3,,1297399,,8.263855124823749e-05,,,,,
,1.969220346285526e-05,1297499,,,,,,,
3,,1297499,,0.00019938369223382324,,,,,
,1.9693378532704628e-05,1297599,,,,,,,
3,,1297599,,0.00018417260434944183,,,,,
,1.9694553689836335e-05,1297699,,,,,,,
3,,1297699,,0.0001563046535011381,,,,,
,1.969572893424957e-05,1297799,,,,,,,
3,,1297799,,0.0002652225084602833,,,,,
,1.9696904265943573e-05,1297899,,,,,,,
3,,1297899,,0.00013530139403883368,,,,,
,1.969807968491764e-05,1297999,,,,,,,
3,,1297999,,0.002912693191319704,,,,,
,1.969925519117096e-05,1298099,,,,,,,
3,,1298099,,0.004374343436211348,,,,,
,1.9700430784702822e-05,1298199,,,,,,,
3,,1298199,,0.00033941963920369744,,,,,
,1.970160646551242e-05,1298299,,,,,,,
3,,1298299,,0.00023097015218809247,,,,,
,1.9702782233599044e-05,1298399,,,,,,,
3,,1298399,,0.0006541699403896928,,,,,
,1.9703958088961937e-05,1298499,,,,,,,
3,,1298499,,0.005668990779668093,,,,,
,1.9705134031600395e-05,1298599,,,,,,,
3,,1298599,,0.00030938192503526807,,,,,
,1.970631006151355e-05,1298699,,,,,,,
3,,1298699,,6.967973604332656e-05,,,,,
,1.9707486178700698e-05,1298799,,,,,,,
3,,1298799,,0.00015040086873341352,,,,,
,1.9708662383161133e-05,1298899,,,,,,,
3,,1298899,,0.00010992362513206899,,,,,
,1.9709838674894042e-05,1298999,,,,,,,
3,,1298999,,0.0001461691572330892,,,,,
,1.9711015053898776e-05,1299099,,,,,,,
3,,1299099,,0.00021193717839196324,,,,,
,1.971219152017441e-05,1299199,,,,,,,
3,,1299199,,0.0001731045776978135,,,,,
,1.9713368073720353e-05,1299299,,,,,,,
3,,1299299,,0.012069393880665302,,,,,
,1.9714544714535733e-05,1299399,,,,,,,
3,,1299399,,0.00010392452531959862,,,,,
,1.97157214426199e-05,1299499,,,,,,,
3,,1299499,,0.00030682640499435365,,,,,
,1.971689825797199e-05,1299599,,,,,,,
3,,1299599,,0.0001668774348217994,,,,,
,1.9718075160591404e-05,1299699,,,,,,,
3,,1299699,,0.0003420436114538461,,,,,
,1.9719252150477166e-05,1299799,,,,,,,
3,,1299799,,0.0002759051276370883,,,,,
,1.9720429227628735e-05,1299899,,,,,,,
3,,1299899,,0.0003666846314445138,,,,,
,1.9721606392045243e-05,1299999,,,,,,,
3,,1299999,,0.00013734024832956493,,,,,
,1.972278364372593e-05,1300099,,,,,,,
3,,1300099,,0.0001861932541942224,,,,,
,1.972396098267015e-05,1300199,,,,,,,
3,,1300199,,0.00030796174542047083,,,,,
,1.9725138408876975e-05,1300299,,,,,,,
3,,1300299,,0.00022103020455688238,,,,,
,1.9726315922345813e-05,1300399,,,,,,,
3,,1300399,,0.0006146098603494465,,,,,
,1.972749352307585e-05,1300499,,,,,,,
3,,1300499,,0.00013790227239951491,,,,,
,1.9728671211066326e-05,1300599,,,,,,,
3,,1300599,,0.00017243319598492235,,,,,
,1.972984898631643e-05,1300699,,,,,,,
3,,1300699,,0.00023306740331463516,,,,,
,1.973102684882551e-05,1300799,,,,,,,
3,,1300799,,0.00015340890968218446,,,,,
,1.9732204798592805e-05,1300899,,,,,,,
3,,1300899,,0.00013371727254707366,,,,,
,1.9733382835617505e-05,1300999,,,,,,,
3,,1300999,,0.00014949431351851672,,,,,
,1.9734560959898905e-05,1301099,,,,,,,
3,,1301099,,7.51782936276868e-05,,,,,
,1.973573917143619e-05,1301199,,,,,,,
3,,1301199,,0.001453348551876843,,,,,
,1.9736917470228603e-05,1301299,,,,,,,
3,,1301299,,0.000542454537935555,,,,,
,1.973809585627544e-05,1301399,,,,,,,
3,,1301399,,0.0002564193564467132,,,,,
,1.973927432957599e-05,1301499,,,,,,,
3,,1301499,,0.003756102407351136,,,,,
,1.9740452890129395e-05,1301599,,,,,,,
3,,1301599,,0.0008717253222130239,,,,,
,1.974163153793489e-05,1301699,,,,,,,
3,,1301699,,0.00042992326780222356,,,,,
,1.974281027299188e-05,1301799,,,,,,,
3,,1301799,,0.00013573325122706592,,,,,
,1.9743989095299442e-05,1301899,,,,,,,
3,,1301899,,0.0007827889639884233,,,,,
,1.974516800485693e-05,1301999,,,,,,,
3,,1301999,,0.0002038463280769065,,,,,
,1.974634700166347e-05,1302099,,,,,,,
3,,1302099,,0.00036795748746953905,,,,,
,1.9747526085718418e-05,1302199,,,,,,,
3,,1302199,,0.00557414535433054,,,,,
,1.9748705257020957e-05,1302299,,,,,,,
3,,1302299,,0.00016278807015623897,,,,,
,1.9749884515570437e-05,1302399,,,,,,,
3,,1302399,,0.00016918592154979706,,,,,
,1.9751063861365883e-05,1302499,,,,,,,
3,,1302499,,0.0005962779396213591,,,,,
,1.9752243294406807e-05,1302599,,,,,,,
3,,1302599,,0.05129314213991165,,,,,
,1.9753422814692287e-05,1302699,,,,,,,
3,,1302699,,0.0007523599779233336,,,,,
,1.9754602422221565e-05,1302799,,,,,,,
3,,1302799,,0.0011838262435048819,,,,,
,1.9755782116993934e-05,1302899,,,,,,,
3,,1302899,,0.00048458101809956133,,,,,
,1.9756961899008692e-05,1302999,,,,,,,
3,,1302999,,0.00017156274407170713,,,,,
,1.975814176826497e-05,1303099,,,,,,,
3,,1303099,,0.0002940749400295317,,,,,
,1.9759321724762064e-05,1303199,,,,,,,
3,,1303199,,0.0002497485256753862,,,,,
,1.976050176849927e-05,1303299,,,,,,,
3,,1303299,,0.00037217626231722534,,,,,
,1.9761681899475717e-05,1303399,,,,,,,
3,,1303399,,0.00014309995458461344,,,,,
,1.976286211769076e-05,1303499,,,,,,,
3,,1303499,,0.00025164594990201294,,,,,
,1.976404242314358e-05,1303599,,,,,,,
3,,1303599,,0.0006630237330682576,,,,,
,1.9765222815833422e-05,1303699,,,,,,,
3,,1303699,,0.00020821840735152364,,,,,
,1.976640329575958e-05,1303799,,,,,,,
3,,1303799,,0.00037650763988494873,,,,,
,1.9767583862921243e-05,1303899,,,,,,,
3,,1303899,,0.0007031415589153767,,,,,
,1.9768764517317703e-05,1303999,,,,,,,
3,,1303999,,0.0011524853762239218,,,,,
,1.9769945258948148e-05,1304099,,,,,,,
3,,1304099,,0.012391551397740841,,,,,
,1.9771126087811874e-05,1304199,,,,,,,
3,,1304199,,0.0002045920555246994,,,,,
,1.9772307003908067e-05,1304299,,,,,,,
3,,1304299,,0.0003810881753452122,,,,,
,1.9773488007236077e-05,1304399,,,,,,,
3,,1304399,,0.00043381366413086653,,,,,
,1.9774669097794983e-05,1304499,,,,,,,
3,,1304499,,0.026735669001936913,,,,,
,1.9775850275584133e-05,1304599,,,,,,,
3,,1304599,,0.0001516655902378261,,,,,
,1.9777031540602823e-05,1304699,,,,,,,
3,,1304699,,0.00025918419123627245,,,,,
,1.9778212892850185e-05,1304799,,,,,,,
3,,1304799,,0.0002095956151606515,,,,,
,1.977939433232557e-05,1304899,,,,,,,
3,,1304899,,0.0001871831191238016,,,,,
,1.978057585902811e-05,1304999,,,,,,,
3,,1304999,,0.0001995451602851972,,,,,
,1.9781757472957153e-05,1305099,,,,,,,
3,,1305099,,0.00011585987522266805,,,,,
,1.9782939174111834e-05,1305199,,,,,,,
3,,1305199,,0.00019424487254582345,,,,,
,1.97841209624915e-05,1305299,,,,,,,
3,,1305299,,0.0003688924480229616,,,,,
,1.9785302838095287e-05,1305399,,,,,,,
3,,1305399,,0.00016985979164019227,,,,,
,1.9786484800922595e-05,1305499,,,,,,,
3,,1305499,,0.0004218883696012199,,,,,
,1.978766685097245e-05,1305599,,,,,,,
3,,1305599,,0.0001839633914642036,,,,,
,1.978884898824431e-05,1305699,,,,,,,
3,,1305699,,0.00037382403388619423,,,,,
,1.979003121273731e-05,1305799,,,,,,,
3,,1305799,,0.00020485572167672217,,,,,
,1.9791213524450685e-05,1305899,,,,,,,
3,,1305899,,0.0003136014856863767,,,,,
,1.9792395923383735e-05,1305999,,,,,,,
3,,1305999,,0.00037010182859376073,,,,,
,1.9793578409535645e-05,1306099,,,,,,,
3,,1306099,,0.00019792573584709316,,,,,
,1.9794760982905658e-05,1306199,,,,,,,
3,,1306199,,0.00021911787916906178,,,,,
,1.9795943643493067e-05,1306299,,,,,,,
3,,1306299,,0.00013556896010413766,,,,,
,1.979712639129706e-05,1306399,,,,,,,
3,,1306399,,0.000284546404145658,,,,,
,1.9798309226316932e-05,1306499,,,,,,,
3,,1306499,,0.00030357594368979335,,,,,
,1.9799492148551924e-05,1306599,,,,,,,
3,,1306599,,5.4691055993316695e-05,,,,,
,1.980067515800117e-05,1306699,,,,,,,
3,,1306699,,0.00013670041516888887,,,,,
,1.980185825466407e-05,1306799,,,,,,,
3,,1306799,,0.00010056816245196387,,,,,
,1.980304143853976e-05,1306899,,,,,,,
3,,1306899,,0.020176582038402557,,,,,
,1.9804224709627535e-05,1306999,,,,,,,
3,,1306999,,0.0001786742068361491,,,,,
,1.9805408067926635e-05,1307099,,,,,,,
3,,1307099,,0.00021591651602648199,,,,,
,1.9806591513436193e-05,1307199,,,,,,,
3,,1307199,,0.0001981631212402135,,,,,
,1.9807775046155668e-05,1307299,,,,,,,
3,,1307299,,0.00015444608288817108,,,,,
,1.9808958666084136e-05,1307399,,,,,,,
3,,1307399,,0.0001865892845671624,,,,,
,1.981014237322084e-05,1307499,,,,,,,
3,,1307499,,0.00017780734924599528,,,,,
,1.981132616756513e-05,1307599,,,,,,,
3,,1307599,,0.0002328832051716745,,,,,
,1.9812510049116135e-05,1307699,,,,,,,
3,,1307699,,0.00010583347466308624,,,,,
,1.9813694017873154e-05,1307799,,,,,,,
3,,1307799,,0.008232692256569862,,,,,
,1.9814878073835427e-05,1307899,,,,,,,
3,,1307899,,0.0001529389264760539,,,,,
,1.981606221700214e-05,1307999,,,,,,,
3,,1307999,,0.00023514527129009366,,,,,
,1.9817246447372645e-05,1308099,,,,,,,
3,,1308099,,0.05249691382050514,,,,,
,1.981843076494607e-05,1308199,,,,,,,
3,,1308199,,0.0004309421929065138,,,,,
,1.9819615169721716e-05,1308299,,,,,,,
3,,1308299,,0.04179852083325386,,,,,
,1.982079966169882e-05,1308399,,,,,,,
3,,1308399,,0.0007250468479469419,,,,,
,1.982198424087668e-05,1308499,,,,,,,
3,,1308499,,6.725123967044055e-05,,,,,
,1.982316890725437e-05,1308599,,,,,,,
3,,1308599,,0.00023894975311122835,,,,,
,1.9824353660831298e-05,1308699,,,,,,,
3,,1308699,,0.0002308237599208951,,,,,
,1.9825538501606703e-05,1308799,,,,,,,
3,,1308799,,0.00012382965360302478,,,,,
,1.982672342957961e-05,1308899,,,,,,,
3,,1308899,,0.0001247793552465737,,,,,
,1.9827908444749586e-05,1308999,,,,,,,
3,,1308999,,0.00016968468844424933,,,,,
,1.98290935471156e-05,1309099,,,,,,,
3,,1309099,,0.00023792956199031323,,,,,
,1.9830278736677055e-05,1309199,,,,,,,
3,,1309199,,0.00029497884679585695,,,,,
,1.9831464013433085e-05,1309299,,,,,,,
3,,1309299,,0.0007613144698552787,,,,,
,1.983264937738304e-05,1309399,,,,,,,
3,,1309399,,0.0003677761123981327,,,,,
,1.9833834828525995e-05,1309499,,,,,,,
3,,1309499,,0.00029748299857601523,,,,,
,1.983502036686141e-05,1309599,,,,,,,
3,,1309599,,0.00013857621524948627,,,,,
,1.9836205992388367e-05,1309699,,,,,,,
3,,1309699,,0.0052062030881643295,,,,,
,1.9837391705106156e-05,1309799,,,,,,,
3,,1309799,,0.00011013208859367296,,,,,
,1.983857750501402e-05,1309899,,,,,,,
3,,1309899,,0.0009863651357591152,,,,,
,1.9839763392111255e-05,1309999,,,,,,,
3,,1309999,,0.0002542426227591932,,,,,
,1.9840949366396938e-05,1310099,,,,,,,
3,,1310099,,0.00013354874681681395,,,,,
,1.9842135427870474e-05,1310199,,,,,,,
3,,1310199,,0.00013715022942051291,,,,,
,1.9843321576530995e-05,1310299,,,,,,,
3,,1310299,,0.0008529467741027474,,,,,
,1.984450781237785e-05,1310399,,,,,,,
3,,1310399,,0.00020854437025263906,,,,,
,1.9845694135410172e-05,1310499,,,,,,,
3,,1310499,,0.00017780470079742372,,,,,
,1.9846880545627257e-05,1310599,,,,,,,
3,,1310599,,0.0012953747063875198,,,,,
,1.9848067043028346e-05,1310699,,,,,,,
3,,1310699,,0.00014842281234450638,,,,,
,1.984925362761268e-05,1310799,,,,,,,
3,,1310799,,0.00011004245607182384,,,,,
,1.9850440299379497e-05,1310899,,,,,,,
3,,1310899,,0.0001706639741314575,,,,,
,1.985162705832799e-05,1310999,,,,,,,
3,,1310999,,0.000163597782375291,,,,,
,1.9852813904457447e-05,1311099,,,,,,,
3,,1311099,,0.00017326822853647172,,,,,
,1.9854000837767115e-05,1311199,,,,,,,
3,,1311199,,0.0003020690637640655,,,,,
,1.9855187858256178e-05,1311299,,,,,,,
3,,1311299,,0.0005291918059810996,,,,,
,1.9856374965923987e-05,1311399,,,,,,,
3,,1311399,,0.000643144128844142,,,,,
,1.9857562160769673e-05,1311499,,,,,,,
3,,1311499,,0.0018301488598808646,,,,,
,1.9858749442792478e-05,1311599,,,,,,,
3,,1311599,,0.00048774099559523165,,,,,
,1.985993681199175e-05,1311699,,,,,,,
3,,1311699,,0.00010037460015155375,,,,,
,1.9861124268366625e-05,1311799,,,,,,,
3,,1311799,,0.00011450285091996193,,,,,
,1.986231181191634e-05,1311899,,,,,,,
3,,1311899,,0.00015985443315003067,,,,,
,1.9863499442640195e-05,1311999,,,,,,,
3,,1311999,,0.0010610857279971242,,,,,
,1.9864687160537427e-05,1312099,,,,,,,
3,,1312099,,0.00043146254029124975,,,,,
,1.9865874965607224e-05,1312199,,,,,,,
3,,1312199,,9.112840780289844e-05,,,,,
,1.9867062857848827e-05,1312299,,,,,,,
3,,1312299,,0.00035483247484080493,,,,,
,1.9868250837261532e-05,1312399,,,,,,,
